category,entity_id,category_readable,entity_alias_basket,entity_alias_readable,natural_source_name,entity_alias,entity_alias_synonyms,molecules.bond_stereo_count,molecules.undefined_atom_stereocenter_count,molecules.taste,molecules.functional_groups,molecules.fooddb_flavor_profile,molecules.supersweetdb_id,molecules.fema_number,molecules.fooddb_id,molecules.common_name,molecules.hba_count,molecules.synthetic,molecules.isotope_atom_count,molecules.bitterdb_id,molecules.covalently_bonded_unit_count,molecules.molecular_weight,molecules.super_sweet,molecules.charge,molecules.flavornet_id,molecules.fenoroli_and_os,molecules.exact_mass,molecules.pubchem_id,molecules.bitter,molecules.iupac_name,molecules.volume3d,molecules.unknown_natural,molecules.odor,molecules.num_rotatablebonds,molecules.smile,molecules.inchi,molecules.undefined_bond_stereocenter_count,molecules.defined_bond_stereocenter_count,molecules.xlogp,molecules.topological_polor_surfacearea,molecules.cas_id,molecules.natural,molecules.flavor_profile,molecules.hbd_count,molecules.fema_flavor_profile,molecules.complexity,molecules.heavy_atom_count,molecules.defined_atom_stereocenter_count,molecules.monoisotopic_mass,molecules.atom_stereo_count
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid ester@aromatic compound,aniseed@anise@fruity@balsam@tarragon,,2420,FDB010589,Ethyl 4-methoxybenzoate,3,0,0,,1,180.203,,0,0,1,180.079,60979,0,ethyl 4-methoxybenzoate,145.5,0,,4,CCOC(=O)C1=CC=C(C=C1)OC,"InChI=1S/C10H12O3/c1-3-13-10(11)8-4-6-9(12-2)7-5-8/h4-7H,3H2,1-2H3",0,0,2.8,35.5,94-30-4,1,aniseed@anise@fruity@balsam@tarragon,0,"Anise, Fennel",160,13,0,180.079,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,1,0,,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,,,2430,,Ethyl Cinnamate,2,0,0,,1,176.215,,0,1,1,176.084,637758,0,ethyl (E)-3-phenylprop-2-enoate,148.7,0,,4,CCOC(=O)C=CC1=CC=CC=C1,"InChI=1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3/b9-8+",0,1,3,26.3,103-36-6@4192-77-2,1,,0,"Balsamic, Cinnamon, Floral, Fruit, Honey",179,13,0,176.084,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,1,0,,carboxylic acid derivative@carboxylic acid ester@alkene,peach@apricot@rose@floral@sweet@fruity@green,,2513@2775,FDB017554,Geranyl isobutyrate,2,0,0,,1,224.344,,0,0,1,224.178,6086514,0,"[(2E)-3,7-dimethylocta-2,6-dienyl] 2-methylpropanoate",197.8,0,,7,CC(C)C(=O)OCC=C(C)CCC=C(C)C,"InChI=1S/C14H24O2/c1-11(2)7-6-8-13(5)9-10-16-14(15)12(3)4/h7,9,12H,6,8,10H2,1-5H3/b13-9+",0,1,4.5,26.3,2345-26-8@2345-24-6,1,peach@apricot@rose@floral@sweet@fruity@green,0,Fruit@Fruit,269,16,0,224.178,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,alkene,wood,,,FDB015561,CID 12305247,0,0,0,,1,204.357,,0,0,0,204.188,12305247,0,"(1aR,4aS,7R,7aS,7bS)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene",174.7,0,,0,CC1CCC2C1C3C(C3(C)C)CCC2=C,"InChI=1S/C15H24/c1-9-6-8-12-14(15(12,3)4)13-10(2)5-7-11(9)13/h10-14H,1,5-8H2,2-4H3/t10-,11-,12-,13+,14-/m1/s1",0,0,4.7,0,,1,wood,0,,299,15,5,204.188,5
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,"carbonyl compound@aldehyde@hydroxy compound@phenol or hydroxyhetarene@1,2-diphenol@aromatic compound",almond@medical@bitter@dry,,,FDB012060,"3,4-Dihydroxybenzaldehyde",3,0,0,,1,138.122,,0,0,0,138.032,8768,0,"3,4-dihydroxybenzaldehyde",105.6,0,,1,C1=CC(=C(C=C1C=O)O)O,"InChI=1S/C7H6O3/c8-4-5-1-2-6(9)7(10)3-5/h1-4,9-10H",0,0,1.3,57.5,139-85-5,1,almond@medical@bitter@dry,2,,124,10,0,138.032,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@oxo(het)arene@aromatic compound@heterocyclic compound,bitter,,,FDB000604,Isorhamnetin,7,0,0,885,1,316.265,,0,0,0,316.058,5281654,1,"3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one",229.3,0,,2,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,"InChI=1S/C16H12O7/c1-22-11-4-7(2-3-9(11)18)16-15(21)14(20)13-10(19)5-8(17)6-12(13)23-16/h2-6,17-19,21H,1H3",0,0,1.9,116,480-19-3,1,bitter,4,,503,23,0,316.058,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,disulfide@sulfenic acid derivative,cabbage@sulfurous@onion@alliaceous@meaty,,3827,FDB000734,Diisopropyl disulfide,2,0,0,,1,150.298,,0,0,1,150.054,77932,0,2-(propan-2-yldisulfanyl)propane,122.6,0,,3,CC(C)SSC(C)C,"InChI=1S/C6H14S2/c1-5(2)7-8-6(3)4/h5-6H,1-4H3",0,0,2.5,50.6,4253-89-8,1,cabbage@sulfurous@onion@alliaceous@meaty,0,"Durian, Onion, Roasted Onion, Sulfur, Tropical Fruit",42.5,8,0,150.054,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,1,0,,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid@alkene@aromatic compound,balsam@balsamic,,,FDB002594,p-coumaric acid,3,0,0,,1,164.16,,0,1,0,164.047,637542,0,(E)-3-(4-hydroxyphenyl)prop-2-enoic acid,130.3,0,,2,C1=CC(=CC=C1C=CC(=O)O)O,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3+",0,1,1.5,57.5,501-98-4@7400-08-0@50940-26-6@4501-31-9,1,balsam@balsamic,2,,178,12,0,164.047,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,1,0,,carboxylic acid derivative@carboxylic acid ester@alkene,,,3710,,Methyl 3-nonenoate,2,0,0,,1,170.252,,0,0,1,170.131,5366844,0,methyl (E)-non-3-enoate,149.7,0,,7,CCCCCC=CCC(=O)OC,"InChI=1S/C10H18O2/c1-3-4-5-6-7-8-9-10(11)12-2/h7-8H,3-6,9H2,1-2H3/b8-7+",0,1,3.2,26.3,36781-67-6@13481-87-3,1,,0,Fruit,139,12,0,170.131,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,1,,hydroxy compound@alcohol@secondary alcohol@alkene,butter@vegetable@bitter@horseradish@pungent@tropical@fruity@green,,3584,FDB008240,1-Penten-3-Ol,1,0,0,776,1,86.134,,0,1,1,86.073,12020,1,pent-1-en-3-ol,78.1,0,,2,CCC(C=C)O,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3,5-6H,1,4H2,2H3",0,0,1.1,20.2,616-25-1,1,butter@pungent@tropical@horseradish@green@vegetable@bitter@fruity,1,"Butter, Fish, Green, Oxidized, Wet Earth",41.2,6,0,86.073,1
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,,carboxylic acid derivative@carboxylic acid ester,mild@wax@milky@waxy@creamy@fruity@balsam,,2451,FDB001022,Ethyl Palmitate,2,0,0,,1,284.484,,0,1,1,284.272,12366,0,ethyl hexadecanoate,,0,,16,CCCCCCCCCCCCCCCC(=O)OCC,"InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",0,0,7.8,26.3,628-97-7,1,mild@wax@milky@waxy@creamy@fruity@balsam,0,Wax,202,20,0,284.272,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,1,"taste characteristics at 30 ppm: floral, woody, sweet with a green, spicy tropical nuance@flavor characteristics: light, floral@spicy, citrus taste",hydroxy compound@alcohol@tertiary alcohol@alkene,lemon@citrus@orange@floral@sweet@woody@blueberry@bois de rose@lavender@flower@green,,2635,FDB014940,Linalool,1,0,0,,1,154.253,,0,1,1,154.136,6549,0,"3,7-dimethylocta-1,6-dien-3-ol",139.5,0,"odor similar to that of bergamot oil and french lavender@typical floral odor free from camphoraceous and terpenic notes@floral, spicy, wood odor@flowery-fresh odor and reminiscent of lily of the valley",4,CC(=CCCC(C)(C=C)O)C,"InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3",0,0,2.7,20.2,22564-99-4@78-70-6,1,lemon@citrus@orange@floral@sweet@woody@blueberry@bois de rose@lavender@flower@green,1,"Coriander, Floral, Lavender, Lemon, Rose",154,11,0,154.136,1
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,unpleasant taste@excellent coconut taste,carboxylic acid derivative@carboxylic acid,cultured dairy@fat@waxy@green@dirty@cheese,,2784,FDB003306,Nonanoic Acid,2,0,0,,1,158.241,,0,1,1,158.131,8158,0,nonanoic acid,138.3,0,fatty odor@coconut aroma@slight odor,7,CCCCCCCCC(=O)O,"InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)",0,0,3.5,37.3,68937-75-7@67762-36-1@112-05-0,1,cultured dairy@fat@waxy@green@dirty@cheese,1,"Fat, Green, Sour",99.7,11,0,158.131,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,0,0,"sweet and pungent taste suggestive of apricot@spicy, cinnamon, balsamic, fruity, winey and honey-like with floral nuances",hydroxy compound@alcohol@primary alcohol@aromatic compound,mignonette@cinnamyl@fruit@sweet@anise@balsam@hyacinth@spicy@cinnamon,,2885,FDB012188,3-Phenylpropan-1-ol,1,0,0,,1,136.194,,0,1,1,136.089,31234,0,3-phenylpropan-1-ol,118.1,0,"floral odor@blossomy-balsamic odor, slightly reminiscent of hyacinths@sweet, hyacinth-mignonette odor",3,C1=CC=C(C=C1)CCCO,"InChI=1S/C9H12O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",0,0,1.9,20.2,1335-12-2@122-97-4@93842-54-7,1,mignonette@cinnamyl@fruit@sweet@anise@balsam@hyacinth@spicy@cinnamon,1,"Arise, Cinnamon, Fruit",74.8,10,0,136.089,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,1,0,,carboxylic acid derivative@carboxylic acid ester@alkene,earthy@sweet@slightly fruity,,3364,FDB008095,"3-Hexenoic acid, methyl ester",2,0,0,,1,128.171,,0,0,1,128.084,5362782,0,methyl (E)-hex-3-enoate,110.6,0,,4,CCC=CCC(=O)OC,"InChI=1S/C7H12O2/c1-3-4-5-6-7(8)9-2/h4-5H,3,6H2,1-2H3/b5-4+",0,1,1.5,26.3,13894-61-6@2396-78-3,1,earthy@sweet@slightly fruity,0,Fruit,106,9,0,128.084,0
fruit,183,Fruit,"guava, guava-peel",Guava,Psidium Guajava,guava,Guava,2,0,weak citrus-lime taste,hydroxy compound@alcohol@primary alcohol@alkene,orange@linden@mild@clove@fresh@waxy@floral@muguet@sweet@anise@lily@balsam@angelica@pear@grapefruit,,2478,FDB014891,farnesol,1,0,0,,1,222.372,,0,1,1,222.198,445070,0,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",201.5,0,"delicate flowery odor@mild, oily@weak citrus-lime odor",7,CC(=CCCC(=CCCC(=CCO)C)C)C,"InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11+",0,2,4.8,20.2,106-28-5@4602-84-0,1,orange@linden@mild@clove@fresh@waxy@floral@muguet@sweet@anise@lily@balsam@angelica@pear@grapefruit,1,Oil,265,16,0,222.198,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,carboxylic acid derivative@carboxylic acid ester,peach@vegetable@herbal@apple peel@fresh@cut grass@fruity,,2572,FDB011707,Hexyl Hexanoate,2,0,0,,1,200.322,,0,1,1,200.178,22873,0,hexyl hexanoate,177.4,0,,10,CCCCCCOC(=O)CCCCC,"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",0,0,4.4,26.3,6378-65-0,1,peach@vegetable@herbal@apple peel@fresh@cut grass@fruity,0,"Apple Peel, Peach, Plum",132,14,0,200.178,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,"bitter undertone@nut-like flavor on dilution@bitter, aromatic@burning taste",oxo(het)arene@aromatic compound@heterocyclic compound,new mown hay@bitter@green@sweet@tonka,10853,,FDB030742,coumarin,2,0,0,49,1,146.145,Sweet,0,1,1,146.037,323,1,chromen-2-one,116.3,0,"pleasant, fragrant odor resembling that of vanilla beans.@hay-like bittersweet odor",0,C1=CC=C2C(=C1)C=CC(=O)O2,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,0,0,1.4,26.3,91-64-5,1,sweet@new mown hay@green@tonka@bitter,0,,196,11,0,146.037,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,"carbonyl compound@acetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound",bitter,,,FDB012225,Daidzin,9,0,0,,1,416.382,,0,0,0,416.111,107971,0,"3-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",302.5,0,,4,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,"InChI=1S/C21H20O9/c22-8-16-18(25)19(26)20(27)21(30-16)29-12-5-6-13-15(7-12)28-9-14(17(13)24)10-1-3-11(23)4-2-10/h1-7,9,16,18-23,25-27H,8H2/t16-,18-,19+,20-,21-/m1/s1",0,0,0.7,146,552-66-9,1,bitter,5,,644,30,5,416.111,5
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,2,,carbonyl compound@aldehyde,musty@coffee@cocoa@nutty@almond,,2691,FDB008127,2-Methylbutyraldehyde,1,0,0,,1,86.134,,0,1,1,86.073,7284,0,2-methylbutanal,78.3,0,,2,CCC(C)C=O,"InChI=1S/C5H10O/c1-3-5(2)4-6/h4-5H,3H2,1-2H3",0,0,1.1,17.1,96-17-3@57456-98-1,1,musty@coffee@cocoa@nutty@almond,0,"Almond, Cocoa, Fermented, Hazelnut, Malt",41.2,6,0,86.073,2
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,hydroxy compound@alcohol@primary alcohol@thioether,sulfurous@potato@onion@vegetable@sweet@soup,,3415,FDB008379,3-methylthiopropanol,2,0,0,,1,106.183,,0,1,1,106.045,10448,0,3-methylsulfanylpropan-1-ol,86.7,0,,3,CSCCCO,"InChI=1S/C4H10OS/c1-6-4-2-3-5/h5H,2-4H2,1H3",0,0,0.5,45.5,505-10-2,1,sulfurous@potato@onion@vegetable@sweet@soup,1,"Earth, Garlic, Potato, Soy",23.5,6,0,106.045,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,"fruity, nutty, ... with cherry taste",carboxylic acid derivative@carboxylic acid ester@aromatic compound,prune@cananga@floral@wintergreen@lettuce@sweet@almond@herb@phenolic,,2683,FDB012198,Methyl Benzoate,2,0,0,,1,136.15,,0,1,1,136.052,7150,0,methyl benzoate,111.8,0,"fragrant odor@fruity odor, also similar to cananga@medicinal odor",2,COC(=O)C1=CC=CC=C1,"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",0,0,2.1,26.3,93-58-3,1,prune@cananga@floral@wintergreen@lettuce@sweet@almond@herb@phenolic,0,"Herb, Lettuce, Prune, Violet",114,10,0,136.052,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",1,0,"taste threshold values: detection: 28 to 120 ppb@alpha-citral, 32 to 460 ppb@beta-citral, 30 to 460 ppb.@characteristic bittersweet",carbonyl compound@aldehyde@alkene,lemon@mint@citrus@sharp@bitter@sweet,,2303,FDB013702,Citral,1,0,0,740,1,152.237,,0,1,1,152.12,638011,1,"(2E)-3,7-dimethylocta-2,6-dienal",138.6,0,strong lemon odor,4,CC(=CCCC(=CC=O)C)C,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",0,1,3,17.1,5392-40-5@147060-73-9@141-27-5,1,lemon@citrus@bitter@sweet@sharp@mint,0,Lemon,171,11,0,152.12,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,carbonyl compound@ketone,ether@waxy@grape@sweet@rum@fruity,,3290,FDB008080,3-Hexanone,1,0,0,,1,100.161,,0,1,1,100.089,11509,0,hexan-3-one,90.9,0,,3,CCCC(=O)CC,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h3-5H2,1-2H3",0,0,1.2,17.1,63072-44-6@589-38-8,1,ether@waxy@grape@sweet@rum@fruity,0,Grape,57.2,7,0,100.089,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,1,,hydroxy compound@alcohol@secondary alcohol@carboxylic acid derivative@carboxylic acid ester,marshmallow@apple skin@grape@tropical@fruity@green,,3428,FDB009392,Ethyl 3-hydroxybutyrate,3,0,0,,1,132.159,,0,1,1,132.079,62572,0,ethyl 3-hydroxybutanoate,107.4,0,,4,CCOC(=O)CC(C)O,"InChI=1S/C6H12O3/c1-3-9-6(8)4-5(2)7/h5,7H,3-4H2,1-2H3",0,0,0.2,46.5,35608-64-1@5405-41-4,1,marshmallow@apple skin@grape@tropical@fruity@green,1,"Marshmallow, Roasted Nut",90.3,9,0,132.079,1
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",1,0,"taste threshold values: taste characteristics at 10 ppm@sweet floral rose, citrus with fruity, waxy nuances",hydroxy compound@alcohol@primary alcohol@alkene,citrus@rose@waxy@floral@sweet@fruity@geranium,,2507,FDB013792,Geraniol,1,0,0,,1,154.253,,0,1,1,154.136,637566,0,"(2E)-3,7-dimethylocta-2,6-dien-1-ol",140.6,0,"sweet rose odor@pleasant geranium-like odor@pleasant, floral odor",4,CC(=CCCC(=CCO)C)C,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+",0,1,2.9,20.2,106-24-1@624-15-7@68311-14-8,1,citrus@rose@waxy@floral@sweet@fruity@geranium,1,"Geranium, Lemon Peel, Passion Fruit, Peach, Rose",150,11,0,154.136,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,carboxylic acid derivative@carboxylic acid ester,apple@apple peel@waxy@sweet@fruity@soapy@green,,2568,FDB011708,Hexyl Butyrate,2,0,0,,1,172.268,,0,1,1,172.146,17525,0,hexyl butanoate,151.4,0,,8,CCCCCCOC(=O)CCC,"InChI=1S/C10H20O2/c1-3-5-6-7-9-12-10(11)8-4-2/h3-9H2,1-2H3",0,0,3.3,26.3,2639-63-6,1,apple@apple peel@waxy@sweet@fruity@soapy@green,0,"Apple Peel, Citrus, Fresh",110,12,0,172.146,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,"hemiacetal@acetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@heterocyclic compound",odorless,9447,,FDB016133,alpha-Maltose,11,0,0,,1,342.297,Sweet,0,0,0,342.116,439341,0,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol",231.3,0,,4,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1",0,0,-4.7,190,69-79-4@9005-25-8@4482-75-1@9005-84-9@133-99-3@9050-36-6,1,odorless@sweet,8,,382,23,10,342.116,10
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,1,,carbonyl compound@ketone@heterocyclic compound,butterscotch@caramel@sweet@candy,,,FDB011860,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,3,0,0,,1,142.154,,0,1,1,142.063,33931,0,2-ethyl-4-hydroxy-5-methylfuran-3-one,110.4,0,,1,CCC1C(=O)C(=C(O1)C)O,"InChI=1S/C7H10O3/c1-3-5-7(9)6(8)4(2)10-5/h5,8H,3H2,1-2H3",0,0,1.2,46.5,27538-10-9,1,butterscotch@caramel@sweet@candy,1,,193,10,0,142.063,1
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,"carbonyl compound@ketone@acetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@phenol or hydroxyhetarene@aromatic compound@heterocyclic compound",bitter,,,FDB015554,Phlorizin,10,0,0,397,1,436.413,,0,0,0,436.137,6072,1,"1-[2,4-dihydroxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",318.3,0,,7,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O,"InChI=1S/C21H24O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-15-8-12(24)7-14(26)17(15)13(25)6-3-10-1-4-11(23)5-2-10/h1-2,4-5,7-8,16,18-24,26-29H,3,6,9H2/t16-,18-,19+,20-,21-/m1/s1",0,0,1.2,177,7061-54-3@60-81-1,1,bitter,7,,581,31,5,436.137,5
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",1,2,,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester@alkene,magnolia@jasmine@fresh@waxy@floral@oily@melon@petal,,3410,FDB015494,Methyl jasmonate,3,0,0,,1,224.3,,0,0,0,224.141,5367719,0,methyl 2-[3-oxo-2-[(E)-pent-2-enyl]cyclopentyl]acetate,187.5,0,sharp persistent odor,6,CCC=CCC1C(CCC1=O)CC(=O)OC,"InChI=1S/C13H20O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h4-5,10-11H,3,6-9H2,1-2H3/b5-4+",0,1,1.9,43.4,39924-52-2@1211-29-6,1,magnolia@jasmine@fresh@waxy@floral@oily@melon@petal,0,Floral,281,16,0,224.141,2
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,,"hydroxy compound@phenol or hydroxyhetarene@1,2-diphenol@carboxylic acid derivative@carboxylic acid@aromatic compound",phenolic@balsamic@mild,,4430,FDB000847,"3,4-Dihydroxybenzoic Acid",4,0,0,,1,154.121,,0,0,0,154.027,72,0,"3,4-dihydroxybenzoic acid",113.3,0,,1,C1=CC(=C(C=C1C(=O)O)O)O,"InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)",0,0,1.1,77.8,99-50-3,1,phenolic@balsamic@mild,3,Balsamic@At low levels can alter the perception of sweetness and alter the perception of various flavor characteristics. Does not impart sweetness at the levels used as a flavoring ingredient.,157,11,0,154.027,0
fruit,184,Fruit,hogplum,Hogplum,Spondias,hogplum,"Jobo, Yellow mombin, Spanish plum, Gully plum, Coolie plum, Hug plum, True yellow mombin, Golden apple, Java plum, Ambaralla",0,0,"acrid, burning",amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@aromatic compound@heterocyclic compound,bitter,,,FDB003968,nicotine,2,0,0,650,1,162.236,,0,0,0,162.116,89594,1,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine,134.9,0,fish-like odor when warm,1,CN1CCCC1C2=CN=CC=C2,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",0,0,1.2,16.1,54-11-5,1,bitter,0,,147,12,1,162.116,1
